codice_cliente,Luogo di Residenza,Indirizzo,Metratura,Sistema_Allarme
12619,Cerchiara Di Calabria,"Piazza della Repubblica, 15",130,True
12621,Assemini,"Via Roma, 44",105,False
12623,Binda,"Via Mazzini, 128",237,False
12624,Bari,"Via Roberto da Bari, 85",201,True
12625,Torino,"Via della Consolata, 1",143,True
12626,Milano,"Corso Vercelli, 14",77,False
12627,Starza Vecchia,"Via Nazionale, 145",182,False
12628,Brescia,"Via X Giornate, 20",113,False
12629,Bergamo,"Via Torquato Tasso, 36",97,False
12630,Prunetto,"Via Garibaldi, 59",123,False
12631,Milano,"Viale Monza, 125",86,True
12632,Cogno,"Piazza della Repubblica, 70",131,False
12633,Spinges,"Via Garibaldi, 20",119,False
12636,Firenze,"Via Maggio, 18",80,False
12637,Conche,"Via Garibaldi, 46",131,False
12640,Brescia,"Via Musei, 81",144,False
12641,Trieste,"Via Carducci, 5",157,False
12645,Milano,"Viale Monza, 125",230,False
12646,Laatsch,"Via Dante, 102",177,False
12647,Fresciano,"Via Mazzini, 77",112,True
12648,Firenze,"Piazza della Repubblica, 1",192,False
12649,Firenze,"Via Por Santa Maria, 17",254,False
12650,Olevano Romano,"Via Marconi, 139",148,False
12653,Bari,"Via Melo, 253",200,False
12655,Bergamo,"Corsarola, 3",110,False
12657,Lecce,"Viale dell'Università, 12",239,False
12659,Arzercavalli,"Via Mazzini, 129",165,False
12660,Neviano,"Corso Umberto, 14",114,False
12661,Milano,"Via Manzoni, 38",103,False
12662,Coazzolo,"Via Matteotti, 60",200,False
12667,Reggio Calabria,"Via Tommaso Campanella, 63",146,False
12668,Somma Lombardo,"Via Nazionale, 102",156,True
12670,Magione,"Via Nazionale, 8",122,False
12674,Lupara,"Via Vittorio Emanuele, 116",157,False
12675,Viticuso,"Piazza della Repubblica, 59",120,True
12678,Torino,"Corso Giulio Cesare, 45",110,False
12679,Il Casone,"Via Marconi, 111",158,False
12680,Zogno,"Via Verdi, 150",223,False
12685,Panarea,"Via Marconi, 22",219,False
12687,Prada,"Via XX Settembre, 64",122,False
12691,Trieste,"Via della Geppa, 5",225,False
12692,Villapiana,"Via Mazzini, 22",162,True
12695,Casalsottano,"Via Vittorio Emanuele, 40",183,False
12698,Milano,"Corso Magenta, 96",138,False
12700,Fraore,"Via Dante, 100",175,False
12702,Masera' Di Padova,"Via Nazionale, 93",144,False
12703,Napoli,"Via Roma, 87",214,False
12704,Torino,"Corso Vittorio Emanuele II, 76",167,False
12705,Trieste,"Via Carducci, 5",204,False
12709,Brescia,"Piazza della Loggia, 1",96,True
12710,Bergamo,"Via Pignolo, 123",78,True
12713,Manoppello Stazione,"Corso Umberto, 70",126,False
12715,Napoli,"Via Roma, 87",73,True
12722,Caravonica,"Via Dante, 23",101,False
12724,Genova,"Piazza De Ferrari, 1",125,False
12725,Milano,"Via Tortona, 27",109,True
12726,Bergamo,"Via Pignolo, 123",202,True
12727,St. Jakob/Bozen,"Corso Vittorio Emanuele II, 105",157,False
12728,Turas,"Corso Italia, 7",105,False
12729,Milano,"Via Dante, 12",127,False
12731,Trarivi,"Corso Umberto, 142",75,False
12732,Staletti,"Via Mazzini, 84",161,False
12733,Reggio Calabria,"Via Aschenez, 68",98,True
12735,Corrido,"Via Roma, 75",118,False
12736,Bergamo,"Corsarola, 3",250,True
12739,Milano,"Corso Magenta, 96",145,False
12741,San Bassano,"Via Mazzini, 144",91,False
12745,Milano,"Via Manzoni, 31",160,True
12747,San Lugano,"Piazza Duomo, 147",116,False
12749,Venezia,"Campo Santa Margherita, 3019",121,False
12751,Napoli,"Viale Augusto, 23",191,True
12754,Roccasecca Stazione,"Via Marconi, 44",101,False
12755,Como,"Via Dante, 69",150,True
12756,Napoli,"Piazza Municipio, 1",155,False
12757,Cresole,"Via Vittorio Emanuele, 127",233,True
12758,Ville,"Via Dante, 17",86,False
12759,Trieste,"Piazza dell'Unità d'Italia, 4",127,True
12760,Rozzano,"Via Matteotti, 71",153,False
12761,Firenze,"Borgo Ognissanti, 26",137,False
12763,Ricigliano,"Via XX Settembre, 124",89,True
12767,Trieste,"Corso Italia, 6",139,False
12768,Amato,"Corso Umberto, 65",76,False
12770,Ronco Biellese,"Piazza Duomo, 127",197,False
12774,Firenze,"Lungarno Corsini, 4",173,False
12775,Torino,"Via Monte di Pietà, 16",139,False
12776,Napoli,"Via Roma, 87",96,True
12777,Venezia,"Calle Vallaresso, 1332",249,False
12779,Napoli,"Piazza Municipio, 1",112,False
12782,San Martino Valle Caudina,"Via Roma, 102",149,False
12783,Kardaun,"Via Nazionale, 98",157,True
12785,Torino,"Corso Dante, 76",120,True
12787,Agnone,"Via Kennedy, 86",116,True
12789,Bergamo,"Corsarola, 3",110,False
12790,Napoli,"Piazza Garibaldi, 91",114,False
12791,Genova,"Via Cairoli, 1",124,False
12794,Coronella,"Via XX Settembre, 83",144,True
12795,Sticciano Scalo,"Via Cavour, 123",93,True
12797,Romanengo,"Via Nazionale, 46",104,False
12803,Pedroß,"Via Marconi, 82",121,False
12804,Firenze,"Via del Corso, 6",144,False
12805,Napoli,"Via Diaz, 29",130,False
12807,Torino,"Via Santa Teresa, 5",117,True
12808,Issime,"Piazza della Repubblica, 148",145,False
12809,Perticano,"Piazza Duomo, 84",216,False
12810,Napoli,"Via Luca Giordano, 32",157,False
12816,Muris,"Via Vittorio Emanuele, 101",74,False
12818,Grana,"Corso Umberto, 30",123,False
12821,Torino,"Via Bertola, 34",126,False
12822,Napoli,"Via Petrarca, 101",125,True
12824,Trieste,"Corso Cavour, 7",115,False
12825,Bivio Cumiana,"Via Verdi, 141",131,False
12826,Bergamo,"Via XX Settembre, 91",172,False
12827,Montanara,"Via Kennedy, 54",113,False
12828,Torino,"Via Monte di Pietà, 16",99,False
12830,Ancona,"Via XX Settembre, 18",101,False
12831,Bergamo,"Corsarola, 3",246,False
12833,Sistiana,"Piazza della Repubblica, 36",183,False
12836,Genova,"Via Gramsci, 2",85,True
12837,Venezia,"Salizada San Moisè, 1459",104,True
12840,Perloz,"Via Vittorio Emanuele, 40",119,False
12841,Firenze,"Borgo Ognissanti, 26",189,False
12842,Lu Muvruneddu,"Via Marconi, 19",103,False
12845,Milano,"Via Savona, 17",132,True
12846,Longone Al Segrino,"Piazza della Repubblica, 150",139,False
12848,Napoli,"Via Luca Giordano, 32",137,True
12849,Civiglio,"Corso Vittorio Emanuele II, 108",131,False
12854,Unser Fra,"Via Garibaldi, 93",221,True
12855,Napoli,"Via Medina, 61",201,False
12857,Venezia,"Campo Santa Margherita, 3019",121,True
12858,Corno Di Rosazzo,"Via Mazzini, 28",187,True
12859,Casina,"Piazza Duomo, 91",166,True
12860,Venezia,"Calle Vallaresso, 1332",162,False
12861,Torino,"Corso Matteotti, 11",123,False
12862,Lecce,"Via Giuseppe Libertini, 4",144,False
12863,Torino,"Via Po, 45",149,True
12864,Milano,"Viale Papiniano, 22",184,True
12865,Milano,"Corso Vercelli, 14",125,False
12866,Ancona,"Via Marconi, 85",115,True
12867,Milano,"Via San Marco, 9",198,False
12868,Bari,"Via Amendola, 172",221,False
12869,Sant'Antonino Convento,"Corso Italia, 3",88,False
12870,Valdastico,"Corso Italia, 67",54,False
12872,San Damiano D'Asti,"Piazza Duomo, 131",132,False
12873,Firenze,"Via Por Santa Maria, 17",203,False
12874,Napoli,"Via Foria, 124",135,False
12875,Firenze,"Via Ghibellina, 70",203,True
12879,Diano Marina,"Via Marconi, 119",193,True
12880,Brescia,"Via Mazzini, 68",142,False
12883,Spadafora,"Corso Vittorio Emanuele II, 39",102,True
12886,Torino,"Corso Giulio Cesare, 45",101,True
12890,Malo',"Via Roma, 124",115,False
12891,Bergamo,"Viale Papa Giovanni XXIII, 106",183,False
12894,Valledoria,"Via XX Settembre, 107",113,True
12899,Sermoneta,"Via Mazzini, 30",126,True
12900,Napoli,"Via Diaz, 29",164,True
12901,Molochio,"Via Dante, 90",92,False
12902,Bergamo,"Piazza Vecchia, 8",107,True
12903,Capannole,"Via Nazionale, 117",134,False
12905,Torino,"Via Pietro Micca, 12",113,False
12907,Trieste,"Via Mazzini, 21",120,False
12908,Como,"Piazza della Repubblica, 90",159,False
12909,Como,"Piazza della Repubblica, 25",254,False
12910,Marinasco,"Via Kennedy, 116",202,False
12912,Cimbro,"Via Nazionale, 18",115,False
12914,Sarentino,"Via XX Settembre, 12",137,False
12915,Napoli,"Calata Capodichino, 23",124,False
12916,Torino,"Via Santa Teresa, 5",154,True
12918,Foiano Della Chiana,"Corso Italia, 6",213,True
12919,Bari,"Via Roberto da Bari, 85",131,True
12920,Mühlen/Pfalzen,"Via Nazionale, 28",237,False
12922,Genova,"Piazza De Ferrari, 1",238,False
12923,Bari,"Via Cognetti, 8",253,False
12927,Grottaminarda,"Piazza Duomo, 133",91,True
12928,Genova,"Piazza De Ferrari, 1",166,False
12930,Como,"Via Verdi, 85",149,True
12932,Milano,"Via Farini, 32",95,False
12933,Napoli,"Corso Vittorio Emanuele, 292",239,False
12935,Napoli,"Via Foria, 124",216,True
12937,Torino,"Via Carlo Alberto, 33",159,False
12940,Muggio',"Via Marconi, 48",143,False
12942,Tresenda,"Via Verdi, 111",110,True
12944,Torricella,"Via Marconi, 8",92,False
12945,Bruino,"Via Cavour, 116",218,True
12946,San Floriano Del Collio,"Via Matteotti, 100",57,False
12949,Carrassi,"Via Roma, 55",167,True
12953,Contrada Tenna,"Via Cavour, 72",185,True
12954,Nogara,"Via Mazzini, 148",214,False
12955,Quarto D'Altino,"Corso Italia, 138",123,False
12956,Lessolo,"Via Verdi, 94",183,False
12958,Borrello Di San Mauro Castelverde,"Via Nazionale, 51",137,False
12960,Torino,"Via Monte di Pietà, 16",126,False
12962,Arasi',"Corso Italia, 68",131,False
12970,Valle Di Maddaloni,"Piazza della Repubblica, 136",168,False
12973,Veleso,"Via Nazionale, 100",172,False
12977,Stroncone,"Via Marconi, 30",122,True
12979,San Leo,"Corso Umberto, 91",160,False
12981,Milano,"Via Borgogna, 7",199,False
12982,Castel Giorgio,"Via Kennedy, 45",248,True
12983,Napoli,"Via Marina, 50",127,False
12989,Canaglia,"Via XX Settembre, 22",115,False
12990,Bergamo,"Largo Porta Nuova, 2",162,False
12991,Venezia,"Calle Vallaresso, 1332",182,True
12992,Napoli,"Via Partenope, 36",130,False
12996,Teglio,"Corso Italia, 62",147,False
12998,Firenze,"Via del Corso, 6",225,False
12999,Pergine Valdarno,"Corso Italia, 47",190,False
13000,Bergamo,"Via Colleoni, 9",144,False
13002,Milano,"Via Vittorio Veneto, 3",156,True
13003,Cesta,"Via Dante, 131",153,True
13004,Como,"Via Marconi, 108",106,True
13005,Bari,"Via Nicolai, 15",85,False
13006,Venezia,"Calle Vallaresso, 1332",132,True
13007,Bergamo,"Via Angelo Mai, 5",176,False
13011,San Rocco Al Porto,"Via Marconi, 109",181,True
13013,Chiesina Uzzanese,"Via Verdi, 125",147,False
13014,Torino,"Corso Matteotti, 11",226,True
13017,Milano,"Via Farini, 32",103,False
13019,Venezia,"Ruga Giuffa, 4793",212,True
13021,Busche,"Via Verdi, 143",120,False
13022,Fematre,"Via Verdi, 126",110,False
13026,Brondello,"Via XX Settembre, 36",133,True
13028,Napoli,"Viale Augusto, 23",117,False
13029,Meleti,"Via Nazionale, 116",79,True
13030,Napoli,"Via dei Mille, 40",238,False
13031,Ragazzola,"Via Garibaldi, 92",130,False
13032,Milano,"Via Torino, 45",125,True
13034,Turrida,"Piazza della Repubblica, 35",123,True
13035,Trevignano,"Via Cavour, 99",136,True
13037,Villa Celiera,"Corso Vittorio Emanuele II, 127",144,False
13038,Roio Del Sangro,"Via Matteotti, 126",128,True
13040,Sernaglia Della Battaglia,"Via Matteotti, 114",135,True
13042,Prata Sannita,"Piazza della Repubblica, 43",213,False
13044,Bagnore,"Via Mazzini, 145",140,True
13047,Morciano Di Leuca,"Via Roma, 57",80,True
13048,Buti,"Via XX Settembre, 9",180,False
13049,Trieste,"Viale XX Settembre, 28",194,False
13052,Bergamo,"Via Borfuro, 6",131,False
13059,Ales,"Via XX Settembre, 44",176,False
13060,Sant'Antonio D'Ascula,"Via Kennedy, 145",106,True
13066,Firenze,"Via Faenza, 56",123,True
13067,Triangia,"Corso Vittorio Emanuele II, 29",140,False
13070,Milano,"Viale Papiniano, 22",87,True
13071,Doberdo' Del Lago,"Corso Italia, 69",116,False
13072,Venezia,"Campo Santa Margherita, 3019",136,False
13074,Barigazzo,"Corso Umberto, 139",149,True
13075,La Cassa,"Via Garibaldi, 113",89,False
13076,Ancona,"Via Cavour, 109",103,False
13077,Sonnino,"Corso Italia, 64",71,False
13080,Milano,"Via Brera, 6",139,False
13084,Milano,"Via Borgogna, 7",221,False
13086,Reggio Calabria,"Corso Garibaldi, 456",137,False
13088,Milano,"Via Savona, 17",149,False
13091,Cadoneghe,"Via Vittorio Emanuele, 90",124,False
13092,Mezzoldo,"Via Mazzini, 113",114,False
13093,Rutigliano,"Corso Italia, 61",99,False
13094,Ovada,"Via Cavour, 90",138,False
13095,Venezia,"Ruga Giuffa, 4793",237,True
13100,Santo Stefano Di Rogliano,"Via Matteotti, 43",110,True
13103,Ancona,"Via Dante, 53",117,True
13106,Bari,"Via Roberto da Bari, 85",143,False
13107,Napoli,"Via Petrarca, 101",95,True
13108,Capiago Intimiano,"Via Garibaldi, 146",204,False
13112,Doues,"Corso Umberto, 137",163,True
13113,Reggio Calabria,"Lungomare Italo Falcomatà, 1",121,False
13117,Milano,"Via Vigevano, 8",142,False
13118,Genova,"Piazza De Ferrari, 1",98,True
13120,Firenze,"Via Cavour, 21",114,True
13121,Gazzi,"Via XX Settembre, 75",102,False
13122,Benestare,"Via Vittorio Emanuele, 132",128,True
13124,Bergamo,"Largo Porta Nuova, 2",196,True
13129,Ummari,"Corso Italia, 35",96,False
13130,Le Moline,"Via Matteotti, 16",131,True
13132,Reggio Calabria,"Lungomare Italo Falcomatà, 1",125,True
13135,Napoli,"Piazza Garibaldi, 91",89,False
13136,Ormelle,"Via Dante, 34",138,False
13139,Triana,"Piazza Duomo, 38",111,True
13140,Torino,"Via Santa Teresa, 5",170,False
13141,Firenze,"Via Cavour, 21",140,False
13142,Bari,"Via Roberto da Bari, 85",167,False
13144,Milano,"Via Washington, 70",155,False
13146,Torino,"Via Arsenale, 17",186,False
13148,Borgata Paradiso Di Collegno,"Via Marconi, 126",92,False
13149,Milano,"Corso Venezia, 15",141,False
13151,Villa Basilica,"Via Vittorio Emanuele, 107",100,False
13154,Albonese,"Via Marconi, 116",137,False
13156,Milano,"Via Dante, 12",79,True
13162,Como,"Via Mazzini, 104",127,False
13168,Torre Canavese,"Corso Vittorio Emanuele II, 72",111,False
13169,Napoli,"Via Medina, 61",73,False
13170,Reggio Calabria,"Piazza Italia, 1",176,False
13174,Lido Di Ostia Ponente,"Via Kennedy, 125",157,True
13176,Venezia,"Riva degli Schiavoni, 4161",103,False
13177,Como,"Via Roma, 24",78,False
13182,Bergamo,"Via Pignolo, 123",122,False
13183,Genova,"Via Dante, 4",191,False
13184,Lecce,"Corso Vittorio Emanuele II, 28",207,False
13185,Torre D'Arese,"Via Marconi, 56",131,True
13187,Milano,"Via Tortona, 27",139,True
13189,Castiglione In Teverina,"Via Cavour, 127",128,True
13190,Galleriano,"Via Vittorio Emanuele, 83",171,False
13192,Monteguiduccio,"Via XX Settembre, 87",246,False
13194,Firenze,"Via dei Calzaiuoli, 89",138,True
13195,Napoli,"Spaccanapoli, 18",88,True
13197,Ancona,"Piazza della Repubblica, 88",157,True
13199,Trieste,"Piazza Goldoni, 10",92,True
13200,Lesmo,"Via Garibaldi, 12",105,False
13207,Forno Alpi Graie,"Corso Italia, 118",124,False
13210,Mongiardino Ligure,"Via Roma, 32",202,True
13211,Roccella Valdemone,"Via Verdi, 113",113,False
13212,Torino,"Via Monte di Pietà, 16",85,True
13213,Faie,"Via Roma, 110",78,False
13214,Succivo,"Via Cavour, 34",177,False
13215,Casape,"Via XX Settembre, 41",105,False
13220,Ostra Vetere,"Via Vittorio Emanuele, 24",97,False
13222,Canaglia,"Corso Umberto, 65",168,False
13224,Milano,"Via Dante, 12",95,False
13225,Mosorrofa,"Corso Umberto, 43",189,False
13226,Reggio Calabria,"Corso Garibaldi, 456",257,True
13227,Pallerone,"Via Marconi, 79",148,True
13231,Trieste,"Via della Geppa, 5",115,False
13232,Massenzatica,"Piazza Duomo, 110",138,False
13233,Trieste,"Piazza Goldoni, 10",182,False
13234,Milano,"Via Dante, 12",107,False
13236,Storo,"Corso Italia, 1",185,True
13237,Il Romito,"Via Cavour, 123",141,False
13238,Scalera,"Via Mazzini, 34",139,False
13239,Torino,"Via Bertola, 34",101,True
13241,Mandaradoni,"Piazza Duomo, 133",152,True
13244,Genova,"Via Prè, 8",169,True
13246,Leffe,"Via Roma, 3",104,False
13251,Moniga Del Garda,"Via Nazionale, 31",200,True
13254,Santa Lucia Di Piave,"Via Matteotti, 34",131,True
13255,Firenze,"Via Faenza, 56",140,False
13256,Torino,"Corso Vittorio Emanuele II, 76",114,True
13257,Macherio,"Piazza Duomo, 99",116,True
13258,Firenze,"Via Calzaiuoli, 50",90,True
13260,Triginto,"Corso Italia, 27",231,False
13262,Como,"Via Nazionale, 95",157,True
13265,Lecce,"Piazza Sant'Oronzo, 1",155,False
13266,Como,"Via Dante, 98",135,True
13268,Kortsch,"Via Dante, 37",110,False
13269,Milano,"Via Dante, 12",87,False
13270,Firenze,"Via de' Tornabuoni, 19",232,True
13271,Bari,"Via Nicolai, 15",127,True
13274,Magliano Vetere,"Via Verdi, 113",74,False
13276,Vallarsa,"Corso Umberto, 55",144,True
13277,Aci Bonaccorsi,"Via Dante, 106",127,False
13280,Torino,"Via Lagrange, 39",103,True
13284,Bergamo,"Largo Porta Nuova, 2",129,True
13286,Firenze,"Via Nazionale, 22",103,False
13287,Cortenova,"Via Cavour, 23",125,False
13290,Torino,"Via Garibaldi, 25",133,False
13291,Milano,"Corso Venezia, 15",234,True
13292,Baccaiano,"Corso Italia, 99",214,False
13294,Conca D'Oro,"Corso Umberto, 110",130,True
13295,Zwischenwasser,"Via Nazionale, 36",94,False
13300,Chef Lieu,"Piazza Duomo, 71",114,False
13301,Marano Marchesato,"Via Mazzini, 64",195,True
13303,Torino,"Corso San Maurizio, 25",181,False
13305,Treggiaia,"Via XX Settembre, 7",241,False
13309,Brescia,"Via Mazzini, 68",130,True
13310,La Lima,"Via XX Settembre, 53",111,True
13311,Gizzeria Lido,"Corso Vittorio Emanuele II, 131",176,True
13312,Stra,"Via Cavour, 101",116,True
13314,Palazzo Del Pero,"Via XX Settembre, 14",93,True
13315,Bari,"Via Imbriani, 19",155,False
13316,Milano,"Via Manzoni, 31",211,True
13318,Bergamo,"Via Borfuro, 6",81,True
13321,Arosio,"Piazza della Repubblica, 99",72,False
13323,Como,"Corso Italia, 62",63,True
13324,Napoli,"Via Duomo, 147",95,False
13325,Pracchia,"Via Mazzini, 136",187,False
13326,Firenze,"Via de' Tornabuoni, 19",125,False
13329,Brescia,"Via Musei, 81",79,False
13330,Milano,"Corso Europa, 11",138,False
13331,Genova,"Via Fieschi, 15",263,False
13332,Ponte A Poppi,"Via Dante, 100",128,False
13334,Venezia,"Lista di Spagna, 168",100,False
13338,Firenze,"Borgo Ognissanti, 26",96,True
13339,Guardia Lombardi,"Corso Umberto, 140",172,False
13340,Bergamo,"Largo Porta Nuova, 2",91,False
13341,Milano,"Via Montenapoleone, 8",245,False
13343,Bari,"Via Imbriani, 19",152,False
13344,Firenze,"Via Faenza, 56",121,False
13345,Rionero In Vulture,"Via Mazzini, 5",157,False
13347,Masera,"Via Mazzini, 4",167,True
13348,Trieste,"Viale XX Settembre, 28",250,True
13350,Sclaunicco,"Via Cavour, 11",233,False
13351,Bari,"Via Cognetti, 8",120,True
13353,Milano,"Corso Buenos Aires, 23",247,False
13355,Civitanova Marche,"Via Marconi, 130",165,False
13357,San Cassiano Di Controni,"Via XX Settembre, 129",130,False
13358,Montelupone,"Via Matteotti, 109",108,False
13359,San Sebastiano Al Vesuvio,"Via Marconi, 22",143,True
13360,Ferrazza,"Via Dante, 72",97,False
13361,Como,"Via Mazzini, 80",153,False
13362,Cascine,"Via Mazzini, 131",158,True
13363,Milano,"Corso Europa, 11",158,True
13364,Napoli,"Via Petrarca, 101",122,False
13365,Trieste,"Piazza dell'Unità d'Italia, 4",186,False
13367,Brescia,"Via San Faustino, 13",136,False
13370,Bombiana,"Via Nazionale, 101",211,False
13371,Milano,"Viale Papiniano, 22",226,False
13372,Trieste,"Piazza Goldoni, 10",187,True
13373,Palazzo Canavese,"Via Mazzini, 80",79,True
13375,Reggio Calabria,"Via Aschenez, 68",78,True
13376,Plesio,"Piazza Duomo, 15",129,False
13377,Cogolo In Val Di Pejo,"Piazza Duomo, 23",147,True
13378,Brescia,"Via Tosio, 12",134,False
13379,Milano,"Via Manzoni, 38",223,False
13380,Trieste,"Via Dante Alighieri, 10",203,False
13383,Galati Mamertino,"Via Garibaldi, 80",147,True
13385,Acceglio,"Via Verdi, 31",148,False
13386,Santa Maria Di Sala,"Via Roma, 36",91,False
13387,Talana,"Via Roma, 42",108,False
13388,Roncobello,"Piazza della Repubblica, 89",111,False
13389,Napoli,"Via San Gregorio Armeno, 8",106,True
13396,Bari,"Piazza Umberto I, 1",134,False
13400,Simala,"Via Vittorio Emanuele, 43",104,True
13401,Centro Urbano,"Corso Umberto, 33",138,True
13403,Napoli,"Via Diaz, 29",58,False
13404,Torino,"Corso Vinzaglio, 14",86,True
13405,Montescheno,"Corso Italia, 8",257,True
13407,Torino,"Corso Dante, 76",251,False
13409,Sant'Anastasio,"Via Matteotti, 70",182,False
13411,Lecce,"Via Augusto Imperatore, 19",138,True
13412,Trucco,"Via Mazzini, 68",55,False
13415,Bergamo,"Via Angelo Mai, 5",87,True
13417,Latte,"Via Mazzini, 128",145,False
13418,Ancona,"Via Kennedy, 131",232,False
13420,Como,"Corso Umberto, 15",237,True
13421,Superga,"Piazza della Repubblica, 146",131,True
13422,Milano,"Via Montenapoleone, 8",103,False
13423,Torino,"Corso Giulio Cesare, 45",209,False
13424,Orciano Pisano,"Via Verdi, 66",226,False
